Lemma: abstraktno	DeriNet: D	SYN2015: N
Lemma: amoroso	DeriNet: D	SYN2015: N
Lemma: art	DeriNet: A	SYN2015: N
Lemma: bio	DeriNet: A	SYN2015: N
Lemma: biojehněčí	DeriNet: A	SYN2015: N
Lemma: biotelecí	DeriNet: A	SYN2015: N
Lemma: brutto	DeriNet: D	SYN2015: A
Lemma: bubalus	DeriNet: N	SYN2015: A
Lemma: ča	DeriNet: A	SYN2015: N
Lemma: cache	DeriNet: A	SYN2015: N
Lemma: carduelis	DeriNet: N	SYN2015: A
Lemma: cimprcampr	DeriNet: N	SYN2015: D
Lemma: demo	DeriNet: A	SYN2015: N
Lemma: dial-up	DeriNet: N	SYN2015: A
Lemma: diamin	DeriNet: A	SYN2015: N
Lemma: dotázaný	DeriNet: N	SYN2015: A
Lemma: durch	DeriNet: N	SYN2015: D
Lemma: er	DeriNet: A	SYN2015: N
Lemma: etno	DeriNet: N	SYN2015: A
Lemma: euro	DeriNet: A	SYN2015: N
Lemma: fortepiano	DeriNet: D	SYN2015: N
Lemma: fraj	DeriNet: A	SYN2015: D
Lemma: gadža	DeriNet: A	SYN2015: N
Lemma: helix	DeriNet: A	SYN2015: N
Lemma: hi-tec	DeriNet: N	SYN2015: A
Lemma: hluchoněmý	DeriNet: N	SYN2015: A
Lemma: homo	DeriNet: A	SYN2015: N
Lemma: hydrogen	DeriNet: A	SYN2015: N
Lemma: indri	DeriNet: N	SYN2015: A
Lemma: inkognito	DeriNet: D	SYN2015: N
Lemma: iso	DeriNet: A	SYN2015: N
Lemma: kiang	DeriNet: A	SYN2015: N
Lemma: křižmo	DeriNet: D	SYN2015: N
Lemma: kupující	DeriNet: N	SYN2015: A
Lemma: kupující	DeriNet: N	SYN2015: A
Lemma: kvazi	DeriNet: A	SYN2015: D
Lemma: marxisticko	DeriNet: N	SYN2015: A
Lemma: mile	DeriNet: N	SYN2015: D
Lemma: místo	DeriNet: D	SYN2015: N
Lemma: nebezpečno	DeriNet: N	SYN2015: D
Lemma: nej	DeriNet: N	SYN2015: A
Lemma: nitro	DeriNet: A	SYN2015: N
Lemma: od	DeriNet: A	SYN2015: D
Lemma: odleva	DeriNet: N	SYN2015: D
Lemma: okolojedoucí	DeriNet: N	SYN2015: A
Lemma: okolojedoucí	DeriNet: N	SYN2015: A
Lemma: pažit	DeriNet: V	SYN2015: N
Lemma: pětimiliardový	DeriNet: N	SYN2015: A
Lemma: pod	DeriNet: A	SYN2015: D
Lemma: pohodlno	DeriNet: N	SYN2015: D
Lemma: polo	DeriNet: N	SYN2015: D
Lemma: post	DeriNet: A	SYN2015: N
Lemma: pozůstalý	DeriNet: N	SYN2015: A
Lemma: príma	DeriNet: D	SYN2015: N
Lemma: príma	DeriNet: D	SYN2015: A
Lemma: pro	DeriNet: A	SYN2015: D
Lemma: prodávající	DeriNet: N	SYN2015: A
Lemma: prodávající	DeriNet: N	SYN2015: A
Lemma: pryč	DeriNet: N	SYN2015: D
Lemma: pseudo	DeriNet: D	SYN2015: A
Lemma: sam	DeriNet: N	SYN2015: A
Lemma: sexy	DeriNet: D	SYN2015: A
Lemma: snack	DeriNet: A	SYN2015: N
Lemma: soukromo	DeriNet: D	SYN2015: N
Lemma: stop	DeriNet: A	SYN2015: N
Lemma: sub	DeriNet: A	SYN2015: N
Lemma: sub	DeriNet: A	SYN2015: N
Lemma: super	DeriNet: N	SYN2015: A
Lemma: teplo	DeriNet: A	SYN2015: N
Lemma: teplo	DeriNet: A	SYN2015: D
Lemma: tool	DeriNet: A	SYN2015: N
Lemma: trans	DeriNet: A	SYN2015: N
Lemma: tuberculosis	DeriNet: A	SYN2015: N
Lemma: tutti	DeriNet: A	SYN2015: N
Lemma: vibrato	DeriNet: D	SYN2015: N
Lemma: vitulina	DeriNet: N	SYN2015: A
Lemma: výtvarno	DeriNet: N	SYN2015: D
Lemma: vyvolený	DeriNet: N	SYN2015: A
Lemma: železí	DeriNet: A	SYN2015: N
Lemma: zprostit	DeriNet: N	SYN2015: V
Lemma: zraněný	DeriNet: N	SYN2015: A
Lemma: zraz	DeriNet: D	SYN2015: N
Lemma: houšť	DeriNet: D	SYN2015: N
Lemma: parádivý	DeriNet: N	SYN2015: A
Lemma: skvrnitý	DeriNet: N	SYN2015: A
Lemma: točivý	DeriNet: N	SYN2015: A
Lemma: volný	DeriNet: N	SYN2015: A
Lemma: zvát	DeriNet: N	SYN2015: V
Lemma: žel	DeriNet: N	SYN2015: A
